,budget,budget_upper_bound,max_neighborhood_size,n_players
624,108495360,True,4,30
625,156533248,True,4,33
626,44387840,True,4,27
627,223890944,True,4,30
628,419712512,True,4,33
629,842288640,True,4,45
630,117978624,True,4,36
631,115056384,True,4,45
632,97556224,True,4,45
633,58431232,True,4,44
634,58431232,True,4,44
635,42460160,True,4,40
636,205932288,True,4,47
637,307401728,True,4,43
638,13434880,False,4,40
639,28659200,True,4,28
640,28659200,True,4,28
641,28659200,True,4,28
642,91299584,True,4,40
643,105379328,True,4,44
644,27394048,False,4,44
645,161240576,True,4,43
646,46943744,True,4,43
647,60592384,True,4,45
648,314391040,True,4,48
649,72307200,True,4,44
650,20709376,False,4,42
651,143078912,True,4,42
652,354894080,True,4,48
653,465562112,True,4,51
654,70411776,True,4,41
655,15466496,False,4,41
656,9601024,False,4,41
657,9764864,False,4,42
658,25810432,True,4,42
659,8732672,False,4,42
660,56452096,True,4,31
661,56452096,True,4,31
662,56730624,True,4,33
663,61555200,True,4,39
664,137830912,True,4,43
665,117957120,True,4,43
666,131535360,True,4,43
667,153801984,True,4,47
668,110298112,True,4,35
669,110298112,True,4,35
670,110298112,True,4,35
671,110298112,True,4,35
672,945934848,True,4,46
673,779260416,True,4,46
674,844465408,True,4,50
675,3850240,False,4,27
676,48953088,True,4,39
677,161326848,True,4,39
678,170866432,True,4,39
679,51042048,True,4,39
680,30884864,True,4,35
681,10354688,False,4,35
682,11976704,False,4,35
683,24589312,True,4,35
684,3850240,False,4,27
685,3850240,False,4,27
686,15695872,False,4,36
687,43609088,True,4,37
688,8110080,False,4,37
689,3588096,False,4,26
690,9617408,False,4,33
691,66408704,True,4,37
692,7598296576,True,4,42
693,5865472,False,4,30
694,50464512,True,4,44
695,32396288,True,4,40
696,5832704,False,4,37
697,426002176,True,4,46
698,386942720,True,4,49
699,395986688,True,4,52
700,442424320,True,4,43
701,4905473024,True,4,47
702,21132800,True,4,35
703,442424320,True,4,43
704,420502528,True,4,43
705,35229033984,True,4,58
706,1424363776,True,4,47
707,654635264,True,4,53
708,1383854592,True,4,49
709,79472384,True,4,39
710,256896000,True,4,41
711,79472384,True,4,39
712,105543936,True,4,47
713,108689664,True,4,50
714,117340416,True,4,53
715,125991168,True,4,56
716,134641920,True,4,59
717,104886784,True,4,47
718,113013248,True,4,53
719,107508224,True,4,50
720,121664000,True,4,56
721,130314752,True,4,59
722,102920704,True,4,44
723,31612160,True,4,39
724,510154496,True,4,51
725,212899584,True,4,49
726,88889088,True,4,47
727,385525504,True,4,50
728,140642048,True,4,48
729,2937882368,True,4,54
730,34640128,True,4,35
731,271701760,True,4,51
732,140973824,True,4,49
733,216540928,True,4,50
734,271701760,True,4,51
735,140973824,True,4,49
736,216540928,True,4,50
737,268435456,True,4,28
738,33554432,True,4,25
739,2147483648,True,4,31
740,134217728,True,4,27
741,828444160,True,4,30
742,222575104,True,4,35
