,budget,budget_upper_bound,max_neighborhood_size,n_players
413,1024,False,4,10
414,4096,False,4,12
415,1024,False,4,10
416,212992,False,4,24
417,4096,False,4,12
418,1024,False,4,10
419,4096,False,4,12
420,4096,False,4,12
421,4718592,False,4,23
422,512,False,4,9
423,71,False,4,9
424,5763073,False,4,56
425,128,False,4,7
426,1024,False,4,10
427,512,False,4,9
428,1025,False,4,11
429,327680,False,4,19
430,2048,False,4,11
431,4096,False,4,12
432,512,False,4,9
433,2129921,False,4,57
434,2048,False,4,11
435,1376256,False,4,22
436,128,False,4,7
437,512,False,4,9
438,2048,False,4,11
439,514,False,4,11
440,512,False,4,9
441,1024,False,4,10
442,1024,False,4,10
443,360449,False,4,24
444,512,False,4,9
445,1025,False,4,11
446,2048,False,4,11
447,4096,False,4,12
448,1024,False,4,10
449,4096,False,4,12
450,1024,False,4,10
451,2048,False,4,11
452,512,False,4,9
453,5713921,False,4,95
454,512,False,4,9
455,229376,False,4,23
456,2049,False,4,12
457,4096,False,4,12
458,32768,False,4,15
459,256,False,4,8
460,128,False,4,7
461,172032,False,4,23
462,64,False,4,6
463,11,False,4,6
464,4096,False,4,12
465,2048,False,4,11
466,2048,False,4,11
467,1024,False,4,10
468,4096,False,4,12
469,7933952,False,4,44
470,1376256,False,4,22
471,256,False,4,8
472,322304,False,4,35
473,1024,False,4,10
474,2048,False,4,11
475,2048,False,4,11
476,4096,False,4,12
477,256,False,4,8
478,256,False,4,8
479,1024,False,4,10
480,4096,False,4,12
481,4096,False,4,12
482,1024,False,4,10
483,2048,False,4,11
484,512,False,4,9
485,4096,False,4,12
486,1024,False,4,10
487,513,False,4,10
488,2048,False,4,11
489,274432,False,4,36
490,2560,False,4,12
491,2048,False,4,11
492,98304,False,4,17
493,2048,False,4,11
494,2048,False,4,11
495,2048,False,4,11
496,66,False,4,8
497,1024,False,4,10
498,1024,False,4,10
499,4096,False,4,12
500,966656,False,4,23
501,32,False,4,5
502,512,False,4,9
503,1024,False,4,10
504,933888,False,4,22
505,2048,False,4,11
506,2048,False,4,11
507,1024,False,4,10
508,180224,False,4,23
509,64,False,4,6
510,768,False,4,10
511,2048,False,4,11
512,4096,False,4,12
513,1024,False,4,10
514,128,False,4,7
515,4096,False,4,12
516,2048,False,4,11
517,633344,False,4,81
518,1024,False,4,10
519,512,False,4,9
520,4096,False,4,12
521,167599104,True,4,46
522,16,False,4,4
523,512,False,4,9
524,1024,False,4,10
525,2048,False,4,11
526,512,False,4,9
527,1515521,False,4,48
528,1024,False,4,10
529,128,False,4,7
530,1024,False,4,10
531,4096,False,4,12
532,4096,False,4,12
533,513,False,4,10
534,1024,False,4,10
535,2048,False,4,11
536,2337792,False,4,54
537,65536,False,4,16
538,514,False,4,11
539,5505024,False,4,23
540,512,False,4,9
541,2048,False,4,11
542,1024,False,4,10
543,4096,False,4,12
544,4096,False,4,12
545,2265089,False,4,73
546,512,False,4,9
547,512,False,4,9
548,512,False,4,9
549,512,False,4,9
550,1536,False,4,11
551,4096,False,4,12
552,126976,False,4,22
553,1024,False,4,10
554,1024,False,4,10
555,131072,False,4,23
556,1024,False,4,10
557,64,False,4,6
558,512,False,4,9
559,2048,False,4,11
560,4096,False,4,12
561,512,False,4,9
562,1024,False,4,10
563,2048,False,4,11
564,32,False,4,5
565,256,False,4,8
566,4096,False,4,12
567,512,False,4,9
568,2048,False,4,11
569,4096,False,4,12
570,176054784,True,4,46
571,3981313,False,4,59
572,1024,False,4,10
573,2048,False,4,11
574,786432,False,4,20
575,4096,False,4,12
576,64,False,4,6
577,1025,False,4,11
578,2048,False,4,11
579,256,False,4,8
580,2048,False,4,11
581,2048,False,4,11
582,1024,False,4,10
583,65536,False,4,20
584,942080,False,4,28
585,514,False,4,11
586,2048,False,4,11
587,2048,False,4,11
588,1024,False,4,10
589,106496,False,4,23
590,1024,False,4,10
591,1024,False,4,10
592,16,False,4,4
593,256,False,4,8
594,4096,False,4,12
595,2048,False,4,11
596,512,False,4,9
597,2048,False,4,11
598,4096,False,4,12
599,684032,False,4,41
600,4096,False,4,12
601,14231552,True,4,24
602,1024,False,4,10
603,786432,False,4,20
604,512,False,4,9
605,2048,False,4,11
606,4755456,False,4,33
607,512,False,4,9
608,512,False,4,9
609,512,False,4,9
610,4096,False,4,12
611,155650,False,4,44
612,256,False,4,8
613,4096,False,4,12
614,4096,False,4,12
615,2048,False,4,11
616,769,False,4,11
617,1024,False,4,10
618,311296,False,4,20
619,667648,False,4,39
620,4096,False,4,12
621,385024,False,4,26
622,47,False,4,9
623,2226176,False,4,46
624,2322433,False,4,65
625,2521088,False,4,56
626,4096,False,4,12
627,4096,False,4,12
628,512,False,4,9
629,9222160112386,True,4,80
630,2048,False,4,11
631,3146752,False,4,47
632,2048,False,4,11
633,2129922,False,4,58
634,512,False,4,9
635,2048,False,4,11
636,2048,False,4,11
637,1024,False,4,10
638,1024,False,4,10
