,budget,budget_upper_bound,max_neighborhood_size,n_players
276,7374,False,2,33
277,3342,False,2,24
278,4654,False,2,23
279,4654,False,2,23
280,2862,False,2,20
281,2862,False,2,20
282,2862,False,2,20
283,2862,False,2,20
284,3342,False,2,24
285,4654,False,2,23
286,4654,False,2,23
287,2862,False,2,20
288,2862,False,2,20
289,2862,False,2,20
290,2862,False,2,20
291,2862,False,2,20
292,6446,False,2,26
293,4493,False,2,32
294,5789,False,2,34
295,9053,False,2,36
296,8157,False,2,43
297,11741,False,2,46
298,10013,False,2,44
299,5453,False,2,40
300,8637,False,2,47
301,12221,False,2,50
302,10493,False,2,48
303,13311,False,2,47
304,16575,False,2,49
305,3694,False,2,23
306,4782,False,2,24
307,27453,False,2,51
308,31037,False,2,54
309,27997,False,2,53
310,26973,False,2,47
311,30557,False,2,50
312,31453,False,2,53
313,27869,False,2,53
314,31453,False,2,56
315,26013,False,2,39
316,29597,False,2,42
317,26013,False,2,39
318,26013,False,2,39
319,26013,False,2,39
320,29597,False,2,42
321,26013,False,2,39
322,29309,False,2,54
323,36477,False,2,57
324,32317,False,2,43
325,28172,False,2,45
326,31756,False,2,48
327,26589,False,2,37
328,28381,False,2,40
329,28381,False,2,40
330,27069,False,2,41
331,27069,False,2,41
332,27069,False,2,41
333,28381,False,2,40
334,27069,False,2,41
335,27069,False,2,41
336,27549,False,2,45
337,27549,False,2,45
338,28029,False,2,49
339,26589,False,2,37
340,24878,False,2,30
341,153902,False,2,36
342,17629,False,2,34
343,25038,False,2,34
344,25934,False,2,34
345,32078,False,2,38
346,4677,False,2,33
347,6836,False,2,39
348,6836,False,2,39
349,6565,False,2,42
350,7045,False,2,46
351,10629,False,2,49
352,9189,False,2,37
353,9189,False,2,37
354,9189,False,2,37
355,4677,False,2,33
356,5605,False,2,34
357,9189,False,2,37
358,6085,False,2,38
359,9669,False,2,41
360,6085,False,2,38
361,9669,False,2,41
362,6085,False,2,38
363,9669,False,2,41
364,5605,False,2,34
365,9189,False,2,37
366,5605,False,2,34
367,6565,False,2,42
368,10149,False,2,45
369,6565,False,2,42
370,10149,False,2,45
371,6565,False,2,42
372,10149,False,2,45
373,5605,False,2,34
374,9189,False,2,37
375,5605,False,2,34
376,9189,False,2,37
377,5605,False,2,34
378,9189,False,2,37
379,5605,False,2,34
380,9189,False,2,37
381,7045,False,2,46
382,5605,False,2,34
383,9189,False,2,37
384,5605,False,2,34
385,9189,False,2,37
386,6836,False,2,39
387,6836,False,2,39
388,7764,False,2,40
389,7764,False,2,40
390,11348,False,2,43
391,11348,False,2,43
392,6821,False,2,39
393,10405,False,2,42
394,7365,False,2,41
395,10405,False,2,42
396,7365,False,2,41
