,budget,budget_upper_bound,max_neighborhood_size,n_players
422,188416,False,3,20
423,4951260576,True,3,40
424,1572864,False,3,21
425,1535,False,3,19
426,2045,False,3,36
427,1335296,False,3,32
428,1097728,False,3,28
429,93528448,True,3,37
430,61440,False,3,18
431,57344,False,3,19
432,188416,False,3,22
433,8868516,False,3,43
434,16777216,True,3,24
435,32768,False,3,15
436,16384,False,3,14
437,1634200920064,True,3,48
438,601298880512,True,3,46
439,51335168,True,3,26
440,33554432,True,3,25
441,175710973952,True,3,44
442,17153896960,True,3,39
443,27969655296,True,3,39
444,45334528,True,3,27
445,56733696,True,3,26
446,33554432,True,3,25
447,15682029568,True,3,39
448,67108864,True,3,26
449,67108864,True,3,26
450,54747648,True,3,26
451,444823,False,3,34
452,1048576,False,3,20
453,458752,False,3,20
454,524288,False,3,19
455,262144,False,3,18
456,3475703,False,3,33
457,32768,False,3,15
458,2181951488,True,3,34
459,268435456,True,3,28
460,262143,False,3,34
461,32768,False,3,15
462,16384,False,3,14
463,1048576,False,3,20
464,184647680,True,3,52
465,212992,False,3,20
466,311296,False,3,20
467,163840,False,3,20
468,8192,False,3,17
469,4096,False,3,12
470,397312,False,3,24
471,18429,False,3,46
472,8192,False,3,13
473,4980736,False,3,24
474,4096,False,3,12
475,4096,False,3,12
476,7168,False,3,14
477,311296,False,3,20
478,4659712,False,3,28
479,397312,False,3,24
480,4096,False,3,12
481,483328,False,3,26
482,1245184,False,3,22
483,35322816,True,3,60
484,12589039,False,3,39
485,1196032,False,3,26
486,32768,False,3,15
487,16896,False,3,25
488,31232,False,3,35
489,186368,False,3,35
490,67647,False,3,38
491,5750784,False,3,38
492,129024,False,3,33
493,78848,False,3,32
494,208384,False,3,42
495,151808,False,3,42
496,111104,False,3,41
497,76544,False,3,40
498,1237023,False,3,38
499,284176384,True,3,43
500,3163177586,True,3,67
501,189952,False,3,36
502,1089077376,True,3,46
503,463665152,True,3,66
504,180224,False,3,21
505,1835008,False,3,22
506,393216,False,3,21
507,2097152,False,3,21
508,232515584,True,3,41
509,142136320,True,3,29
510,111593472,True,3,30
511,111757312,True,3,30
512,8355840,False,3,41
513,18087936,False,3,37
514,220672,False,3,26
515,109568,False,3,37
516,355077120,True,3,50
517,172544,False,3,27
518,35507456,True,3,34
519,8847360,False,3,32
520,21269504,True,3,35
521,43658240,True,3,37
522,790528000,True,3,48
523,64000,False,3,41
524,5914624,False,3,29
525,1116061696,True,3,58
526,4694052864,True,3,57
527,2097152,False,3,21
528,262144,False,3,18
529,12186829,False,3,42
530,122636288,True,3,40
531,6842999963600,True,3,74
532,88407040,True,3,44
533,198664192,True,3,44
534,708607,False,3,40
535,101580800,True,3,44
536,17563648,False,3,42
537,54749184,True,3,43
538,5210112,False,3,41
539,44908544,True,3,49
540,1785088,False,3,84
541,489709568,True,3,44
542,64768,False,3,42
543,135168,False,3,41
544,126976,False,3,41
545,163840,False,3,44
546,9337946112,True,3,39
547,15616,False,3,25
548,29952,False,3,25
549,14336,False,3,26
550,624826368,True,3,52
551,14677888,True,3,41
552,62208,False,3,45
553,36549632,True,3,31
554,14336,False,3,26
555,24832,False,3,26
556,11100160,False,3,52
557,118423552,True,3,50
558,323584,False,3,38
559,290816,False,3,37
560,42240,False,3,27
561,103168,False,3,29
562,118773760,True,3,48
563,2818048,False,3,40
564,23552,False,3,19
565,16384,False,3,14
566,8192,False,3,13
567,8192,False,3,13
568,11324416,False,3,44
569,3726333,False,3,45
570,3933214,False,3,46
571,6890205,False,3,47
572,6918264,False,3,47
573,590967808,True,3,42
574,1373282304,True,3,51
575,82432,False,3,27
576,84480,False,3,27
577,118462464,True,3,60
578,102912,False,3,28
579,9052160,False,3,38
580,4325376,False,3,23
581,196608,False,3,18
582,1537781760,True,3,45
583,69632,False,3,21
584,282624,False,3,35
585,458752,False,3,24
586,61440,False,3,21
587,253952,False,3,21
588,999424,False,3,31
589,350208,False,3,27
590,73450496,True,3,51
591,61449216,True,3,36
592,741815296,True,3,46
593,428101632,True,3,52
594,111693888,True,3,44
595,76377088,True,3,45
596,434036736,True,3,52
597,63959040,True,3,55
598,1796518125632,True,3,51
599,582057157634,True,3,48
