,budget,budget_upper_bound,max_neighborhood_size,n_players
388,2208,False,2,25
389,3456,False,2,23
390,9600,False,2,23
391,335104,False,2,27
392,20119,False,2,36
393,11392,False,2,26
394,3232,False,2,21
395,2400,False,2,20
396,128,False,2,7
397,1141709,False,2,64
398,144384,False,2,74
399,192692,False,2,73
400,3328,False,2,33
401,10368,False,2,34
402,3104,False,2,30
403,17132544,True,2,43
404,2459797,False,2,123
405,187569,False,2,42
406,736,False,2,16
407,17390,False,2,37
408,1024,False,2,10
409,128,False,2,7
410,146722,False,2,36
411,2336,False,2,32
412,128,False,2,7
413,2784,False,2,24
414,1856,False,2,23
415,4736,False,2,20
416,512,False,2,9
417,896,False,2,11
418,26628352,True,2,43
419,4416,False,2,40
420,2310356,False,2,88
421,4864,False,2,20
422,344232,False,2,84
423,2880,False,2,27
424,5760,False,2,59
425,1472,False,2,15
426,1088,False,2,18
427,320516,False,2,64
428,2928537,False,2,94
429,5600,False,2,39
430,3744,False,2,38
431,144862,False,2,93
432,6130913,False,2,94
433,3264,False,2,38
434,3936,False,2,21
435,349988,False,2,47
436,2848,False,2,26
437,3616032,False,2,96
438,3627681,False,2,85
439,1344,False,2,14
440,78778,False,2,48
441,137818,False,2,46
442,544,False,2,12
443,3520,False,2,19
444,2112,False,2,23
445,1024,False,2,10
446,5760,False,2,35
447,1760,False,2,22
448,1696,False,2,23
449,704,False,2,11
450,16,False,2,4
451,16832,False,2,31
452,7040,False,2,29
453,38929,False,2,30
454,210753,False,2,30
455,1728,False,2,15
456,5056,False,2,31
457,1811342,False,2,82
458,3168,False,2,29
459,520387,False,2,84
460,1343268,False,2,85
461,341792,False,2,40
462,18176,False,2,21
463,272865,False,2,75
464,10240,False,2,24
465,8256,False,2,71
466,97691608,True,2,80
467,57505,False,2,70
468,93805,False,2,39
469,13504,False,2,35
470,52351,False,2,86
471,4928,False,2,37
472,1408,False,2,12
473,2816,False,2,20
474,3904,False,2,23
475,837298,False,2,180
476,43200,False,2,59
477,6400,False,2,22
478,8192,False,2,19
479,20311,False,2,34
480,979775,False,2,116
481,15168,False,2,44
482,16896,False,2,16
483,38400,False,2,38
484,44718,False,2,55
485,533728,False,2,27
486,2688,False,2,17
487,806203,False,2,59
488,6049676,False,2,148
489,242132,False,2,84
490,23539,False,2,41
491,4165378,False,2,157
492,488238,False,2,50
493,27385968,True,2,151
494,2432,False,2,30
495,57216,False,2,21
496,279419,False,2,126
497,3552,False,2,27
498,3552,False,2,27
499,263345,False,2,98
500,5280,False,2,43
501,3200,False,2,23
502,778769,False,2,80
503,12243,False,2,30
504,338509,False,2,52
505,512,False,2,9
506,1984,False,2,22
507,1086336,False,2,56
508,41790,False,2,32
509,443210,False,2,66
510,77156,False,2,54
511,4064,False,2,23
512,1312,False,2,16
513,64,False,2,6
514,3200,False,2,27
515,3296,False,2,36
516,256,False,2,8
517,3008,False,2,30
518,6496,False,2,42
519,30459,False,2,38
520,20933,False,2,36
521,1600,False,2,16
522,1472415,False,2,42
523,1728,False,2,21
524,55817,False,2,40
525,1504,False,2,19
526,11479,False,2,20
527,12160,False,2,22
528,1216,False,2,16
529,1152,False,2,14
530,277849,False,2,41
531,11420,False,2,31
532,8288,False,2,58
533,35241,False,2,24
534,7648,False,2,24
535,1440,False,2,18
536,2080,False,2,24
537,1116265,False,2,103
538,1984,False,2,20
539,800,False,2,17
540,2560,False,2,18
541,20932,False,2,32
542,64,False,2,6
543,3670161,False,2,58
544,93184,False,2,28
545,960,False,2,14
546,6528,False,2,39
547,1024,False,2,10
548,2368,False,2,22
549,2304,False,2,26
550,2048,False,2,11
551,16256,False,2,66
552,293546,False,2,48
553,1614637,False,2,144
554,3648,False,2,24
555,45696,False,2,41
556,1632,False,2,23
557,5696,False,2,19
558,1696,False,2,16
559,17623,False,2,34
560,40477,False,2,30
561,7990,False,2,24
562,7831,False,2,20
563,1856,False,2,17
564,67509,False,2,82
565,2048,False,2,17
566,64729,False,2,47
567,22872,False,2,42
568,992,False,2,15
569,1102512,False,2,96
570,13760,False,2,56
571,2496,False,2,30
572,2816,False,2,13
573,1216,False,2,19
574,65237,False,2,66
575,128,False,2,7
576,3008,False,2,24
577,771748,False,2,91
578,5248,False,2,30
579,34266368,True,2,147
580,97280,False,2,27
581,1907185,False,2,100
582,83938,False,2,30
583,3840,False,2,14
584,24282,False,2,30
585,607561,False,2,134
586,115456,False,2,34
587,816353,False,2,90
588,31270,False,2,74
589,3904,False,2,32
590,3456,False,2,16
591,7296,False,2,22
592,7168,False,2,20
593,22048,False,2,26
594,362880,False,2,25
595,600567,False,2,68
596,1888,False,2,23
597,537986,False,2,36
598,44672,False,2,40
599,382483,False,2,58
600,234567,False,2,46
601,896,False,2,13
602,1639268,False,2,83
603,2240,False,2,21
604,960,False,2,16
605,87040,False,2,33
606,128,False,2,7
607,1952,False,2,23
608,726986,False,2,58
609,2120637,False,2,133
610,1664,False,2,15
611,662611,False,2,146
612,6400,False,2,55
613,960,False,2,14
614,5888,False,2,59
615,3968,False,2,30
616,4044315,False,2,69
617,15872,False,2,17
618,85520,False,2,43
619,2016,False,2,22
620,4896,False,2,59
621,8976485,False,2,162
622,1856,False,2,17
623,2528,False,2,31
624,428430,False,2,46
625,3392,False,2,20
626,384005,False,2,95
627,2176,False,2,20
628,124032,False,2,39
629,1504,False,2,19
630,108093,False,2,67
631,27776,False,2,26
632,4192,False,2,31
633,7008,False,2,60
634,1149584,False,2,52
635,9152,False,2,27
636,832,False,2,14
637,1024,False,2,10
638,2624,False,2,20
639,2311550,False,2,108
640,70101,False,2,59
641,3648,False,2,18
642,11072,False,2,26
643,934086,False,2,102
644,5301263,False,2,131
645,164527,False,2,56
646,2944,False,2,24
647,1664,False,2,24
648,2853415,False,2,70
649,16384,False,2,14
650,3040,False,2,31
651,4896,False,2,31
652,14336,False,2,18
653,10400,False,2,61
654,12344,False,2,30
655,694319,False,2,96
656,10016,False,2,87
657,1408,False,2,18
658,2688,False,2,22
659,12317317,False,2,168
660,31232,False,2,23
661,1920,False,2,13
662,10432,False,2,43
663,29119,False,2,32
664,2048,False,2,11
665,4724197,False,2,98
666,1165010,False,2,32
667,1024,False,2,10
668,20887,False,2,31
669,2304,False,2,14
670,576,False,2,13
671,800,False,2,13
672,1152,False,2,16
673,14942,False,2,24
674,1024,False,2,10
675,7168,False,2,18
676,64,False,2,6
677,1664,False,2,20
678,32,False,2,5
679,192,False,2,8
680,103400,False,2,112
681,2048,False,2,11
682,64,False,2,6
683,10606,False,2,26
684,51259,False,2,30
685,960,False,2,14
686,2208854,False,2,109
687,512,False,2,9
688,19456,False,2,18
689,1248,False,2,18
690,4800,False,2,27
691,1728,False,2,20
692,256,False,2,8
693,1600,False,2,18
694,348247,False,2,44
695,960,False,2,14
696,25024,False,2,17
