,budget,budget_upper_bound,max_neighborhood_size,n_players
256,123,False,1,22
257,114,False,1,20
258,127,False,1,23
259,118,False,1,22
260,111,False,1,21
261,93,False,1,18
262,143,False,1,24
263,126,False,1,24
264,135,False,1,22
265,142,False,1,25
266,110,False,1,19
267,123,False,1,22
268,144,False,1,25
269,119,False,1,16
270,77,False,1,16
271,89,False,1,17
272,83,False,1,13
273,115,False,1,20
274,138,False,1,24
275,110,False,1,19
276,73,False,1,14
277,139,False,1,24
278,98,False,1,18
279,101,False,1,19
280,127,False,1,23
281,111,False,1,20
282,93,False,1,15
283,98,False,1,19
284,134,False,1,25
285,126,False,1,23
286,143,False,1,25
287,102,False,1,19
288,131,False,1,25
289,135,False,1,25
290,143,False,1,23
291,60,False,1,15
292,149,False,1,22
293,85,False,1,13
294,118,False,1,22
295,98,False,1,18
296,130,False,1,24
297,89,False,1,17
298,82,False,1,15
299,144,False,1,25
300,118,False,1,21
301,82,False,1,16
302,86,False,1,15
303,114,False,1,22
304,131,False,1,25
305,130,False,1,23
306,77,False,1,15
307,126,False,1,23
308,114,False,1,18
309,130,False,1,24
310,144,False,1,23
311,131,False,1,24
312,144,False,1,24
313,36,False,1,9
314,139,False,1,22
315,167,False,1,24
316,155,False,1,25
317,109,False,1,21
318,142,False,1,23
319,122,False,1,22
320,111,False,1,19
321,102,False,1,20
322,97,False,1,20
323,139,False,1,23
324,101,False,1,18
325,90,False,1,16
326,152,False,1,23
327,126,False,1,25
328,142,False,1,24
329,101,False,1,18
330,139,False,1,23
331,148,False,1,25
332,139,False,1,23
333,74,False,1,13
334,73,False,1,14
335,135,False,1,24
336,134,False,1,24
337,143,False,1,25
338,110,False,1,20
339,60,False,1,12
340,135,False,1,24
341,138,False,1,23
342,89,False,1,17
343,65,False,1,13
344,132,False,1,22
345,136,False,1,24
346,156,False,1,25
347,126,False,1,22
348,94,False,1,18
349,150,False,1,25
350,123,False,1,20
351,115,False,1,21
352,72,False,1,15
353,126,False,1,24
354,106,False,1,20
355,57,False,1,11
356,127,False,1,22
357,90,False,1,16
358,102,False,1,17
359,85,False,1,15
360,136,False,1,22
361,144,False,1,24
362,65,False,1,13
363,86,False,1,15
364,114,False,1,16
365,45,False,1,10
366,110,False,1,21
367,122,False,1,21
368,118,False,1,20
369,134,False,1,25
370,128,False,1,22
371,121,False,1,20
372,144,False,1,23
373,127,False,1,22
374,66,False,1,12
375,131,False,1,23
376,118,False,1,20
377,148,False,1,25
378,130,False,1,25
379,93,False,1,17
380,117,False,1,22
381,161,False,1,25
382,127,False,1,22
383,126,False,1,24
384,123,False,1,22
385,114,False,1,22
386,148,False,1,25
387,73,False,1,14
388,102,False,1,16
389,126,False,1,24
390,140,False,1,23
391,134,False,1,23
392,122,False,1,23
393,127,False,1,23
394,137,False,1,21
395,122,False,1,22
396,138,False,1,24
397,153,False,1,23
398,32,False,1,8
399,130,False,1,24
400,134,False,1,24
401,148,False,1,25
402,102,False,1,18
403,136,False,1,23
404,125,False,1,23
405,97,False,1,17
406,149,False,1,22
407,114,False,1,21
408,106,False,1,20
409,114,False,1,21
410,131,False,1,24
411,126,False,1,23
412,146,False,1,22
413,135,False,1,23
414,127,False,1,23
415,123,False,1,22
416,143,False,1,25
417,53,False,1,10
418,106,False,1,21
419,122,False,1,22
420,122,False,1,22
421,82,False,1,15
422,127,False,1,24
423,109,False,1,19
424,93,False,1,16
425,131,False,1,21
426,45,False,1,9
427,147,False,1,24
428,45,False,1,9
429,69,False,1,13
430,78,False,1,15
431,130,False,1,22
432,90,False,1,16
433,122,False,1,23
434,139,False,1,24
435,151,False,1,25
436,139,False,1,22
437,114,False,1,22
438,127,False,1,22
439,89,False,1,19
440,81,False,1,16
441,147,False,1,24
442,118,False,1,22
443,114,False,1,21
444,121,False,1,20
445,142,False,1,23
446,73,False,1,15
447,102,False,1,20
448,144,False,1,25
449,114,False,1,22
450,162,False,1,25
451,135,False,1,22
452,134,False,1,25
453,122,False,1,21
454,111,False,1,18
455,103,False,1,18
456,135,False,1,24
457,138,False,1,25
458,155,False,1,25
459,156,False,1,25
460,138,False,1,22
461,159,False,1,25
462,88,False,1,17
463,140,False,1,24
464,123,False,1,22
465,90,False,1,15
466,44,False,1,9
467,110,False,1,20
468,130,False,1,22
469,85,False,1,17
470,126,False,1,24
471,127,False,1,21
472,101,False,1,20
473,106,False,1,20
474,105,False,1,21
475,159,False,1,25
476,134,False,1,25
477,114,False,1,20
478,154,False,1,24
479,119,False,1,20
480,131,False,1,24
481,110,False,1,21
482,123,False,1,21
483,114,False,1,22
484,106,False,1,18
485,98,False,1,18
486,127,False,1,22
487,103,False,1,18
488,143,False,1,25
489,114,False,1,23
490,140,False,1,23
491,142,False,1,23
492,142,False,1,25
493,142,False,1,25
494,131,False,1,22
495,106,False,1,20
496,148,False,1,25
497,122,False,1,20
498,125,False,1,22
499,119,False,1,21
500,115,False,1,20
501,115,False,1,20
502,74,False,1,13
503,113,False,1,23
504,119,False,1,20
505,109,False,1,22
506,110,False,1,18
507,107,False,1,19
508,127,False,1,23
509,139,False,1,24
510,127,False,1,22
511,102,False,1,19
512,109,False,1,20
513,144,False,1,21
514,139,False,1,25
515,117,False,1,23
516,130,False,1,25
517,70,False,1,12
518,139,False,1,25
519,98,False,1,18
520,129,False,1,22
521,122,False,1,23
522,148,False,1,24
523,130,False,1,22
524,114,False,1,22
525,134,False,1,22
526,118,False,1,22
527,53,False,1,11
528,147,False,1,25
529,123,False,1,22
530,120,False,1,19
531,135,False,1,24
532,123,False,1,21
533,143,False,1,25
534,111,False,1,19
535,94,False,1,18
536,110,False,1,21
537,122,False,1,21
538,148,False,1,25
539,97,False,1,19
540,138,False,1,21
541,81,False,1,15
542,110,False,1,18
543,106,False,1,19
544,118,False,1,21
545,134,False,1,25
546,122,False,1,23
547,160,False,1,24
548,109,False,1,21
549,81,False,1,16
550,102,False,1,19
551,118,False,1,22
552,85,False,1,20
553,135,False,1,24
554,131,False,1,23
555,114,False,1,19
556,65,False,1,12
557,118,False,1,22
558,77,False,1,12
559,119,False,1,21
560,73,False,1,13
561,136,False,1,23
562,147,False,1,24
563,135,False,1,25
564,130,False,1,23
565,122,False,1,22
566,142,False,1,25
567,123,False,1,22
568,135,False,1,25
569,114,False,1,21
570,151,False,1,24
571,123,False,1,22
572,106,False,1,20
573,121,False,1,20
574,141,False,1,25
575,98,False,1,18
576,135,False,1,25
577,105,False,1,18
578,114,False,1,18
579,53,False,1,11
580,146,False,1,25
581,122,False,1,23
582,130,False,1,22
583,99,False,1,17
584,146,False,1,22
585,135,False,1,24
586,81,False,1,15
587,123,False,1,21
588,135,False,1,23
589,105,False,1,21
590,138,False,1,24
591,24,False,1,6
592,114,False,1,21
593,122,False,1,21
594,139,False,1,24
595,113,False,1,20
596,86,False,1,17
597,135,False,1,25
598,139,False,1,24
599,106,False,1,22
600,139,False,1,25
601,94,False,1,17
602,142,False,1,24
603,84,False,1,12
604,159,False,1,25
605,102,False,1,19
606,90,False,1,16
607,144,False,1,24
608,139,False,1,25
609,138,False,1,25
610,135,False,1,23
611,117,False,1,20
612,89,False,1,18
613,24,False,1,7
614,151,False,1,24
615,89,False,1,15
616,122,False,1,21
617,143,False,1,24
618,119,False,1,21
619,138,False,1,24
620,98,False,1,19
621,78,False,1,15
622,123,False,1,21
623,135,False,1,24
624,119,False,1,21
625,146,False,1,24
626,110,False,1,21
627,126,False,1,23
628,110,False,1,20
629,143,False,1,23
630,101,False,1,20
631,156,False,1,25
632,118,False,1,22
633,109,False,1,21
634,72,False,1,13
635,134,False,1,24
636,139,False,1,24
637,119,False,1,22
638,156,False,1,25
639,143,False,1,25
640,118,False,1,21
641,146,False,1,24
642,143,False,1,22
643,114,False,1,22
644,130,False,1,21
645,66,False,1,12
646,122,False,1,23
647,82,False,1,14
648,126,False,1,20
649,127,False,1,23
650,103,False,1,19
651,134,False,1,22
652,139,False,1,24
653,120,False,1,19
654,126,False,1,24
655,64,False,1,14
656,102,False,1,18
657,119,False,1,21
